"","Population","Violent","Murder","Robbery","Burglary","Arson","Years","Rape","Assault","PropertyCrime","Theft","SQmiles","CityNumber","MurderRange"
"3655",0.00704825131301661,0.00428117228570529,0.00613496932515337,0.00543440395736083,0.0106734543276686,0.00212224108658744,0.714285714285714,0.00514240506329114,0.00243959107806691,0.00142388199684529,0.00111825552138664,0.0172126596335369,0.566336633663366,0.0102040816326531
"3656",0.00707133022901233,0.00393490099789089,0,0.00404096704521703,0.00173256473054341,0.00212224108658744,0.857142857142857,0.0067246835443038,0.0029042750929368,0.0102826448394935,0.0141841884554831,0.0172126596335369,0.566336633663366,0
"3657",0.00725844316084863,0.00377750495797526,0.00204498977505112,0.00264753013307323,0.00235286568345401,0.000848896434634975,0.571428571428571,0.00395569620253165,0.00412407063197026,0.00944707336829092,0.0122860968468137,0.0172126596335369,0.566336633663366,0.0102040816326531
"3658",0.00681572503035001,0.0059180911008279,0.00204498977505112,0.00341392043475232,0.00199993583093591,0.00254668930390492,0.285714285714286,0.00593354430379747,0.00714451672862453,0.00851771326256555,0.0112708385445022,0.0172126596335369,0.566336633663366,0.0102040816326531
"3659",0.00705346268114467,0.00362010891805962,0,0.00215982721382289,0.00177534410660621,0.00382003395585739,0.642857142857143,0.00751582278481013,0.00377555762081784,0.0087138167711131,0.0116239718670453,0.0172126596335369,0.566336633663366,0
"3660",0.00738947184521145,0.00541442377309787,0,0.00215982721382289,0.00262023678384651,0.000424448217317487,0,0.00632911392405063,0.00726068773234201,0.0110414801551776,0.014375469005194,0.0172126596335369,0.566336633663366,0
"3661",0.0151827006401545,0.00236094059873454,0.0081799591002045,0.00292621751550199,0.00266301615990931,0.000848896434634975,0.5,0.000395569620253165,0.00162639405204461,0.0087138167711131,0.00810735253005312,0.0155042070644514,0.568316831683168,0.0102040816326531
"3662",0.0151861748855732,0.00286460792646457,0.00204498977505112,0.0028565456698948,0.00285552335219191,0,0.642857142857143,0.00158227848101266,0.00261384758364312,0.00885876284264825,0.00894604417109309,0.0155042070644514,0.568316831683168,0.0102040816326531
"3663",0.0151534177144825,0.00327383763024522,0,0.00418031073643141,0.00337957070896121,0,0.571428571428571,0.00316455696202532,0.0020910780669145,0.00990749030140257,0.00937274693583273,0.0155042070644514,0.568316831683168,0
"3664",0.0151554029975789,0.00390342178990777,0,0.00508604472932488,0.00380736446958921,0.000848896434634975,0.928571428571429,0.00158227848101266,0.00273001858736059,0.0135481945687854,0.0149640245427659,0.0155042070644514,0.568316831683168,0
"3665",0.0149727569527096,0.00396638020587402,0,0.00411063889082422,0.00285552335219191,0,1,0.00276898734177215,0.00348513011152416,0.0115530545253016,0.0136692023601077,0.0155042070644514,0.568316831683168,0
"3666",0.0152804758326525,0.00358862971007649,0.00408997955010225,0.00543440395736083,0.00330470680085131,0.000424448217317487,0.214285714285714,0.000395569620253165,0.00191682156133829,0.010589589461568,0.0102702941306299,0.0155042070644514,0.568316831683168,0.0102040816326531
"3667",0.0153018176259389,0.0032423584222621,0,0.00278687382428761,0.0144273445771793,0.00127334465195246,0.714285714285714,0.00237341772151899,0.00331087360594796,0.00322291853178156,0.00357547489074938,0.0155042070644514,0.568316831683168,0
"3668",0.0151678110169315,0.00352567129411024,0.00204498977505112,0.00383195150839546,0.00469503652289231,0.00169779286926995,0.857142857142857,0.00395569620253165,0.00267193308550186,0.0137528243168351,0.0140517634595294,0.0155042070644514,0.568316831683168,0.0102040816326531
"3669",0.0151102378071357,0.00321087921427897,0.00204498977505112,0.00418031073643141,0.00227800177534411,0,0.428571428571429,0.000395569620253165,0.00232342007434944,0.00885876284264825,0.00934331915895414,0.0155042070644514,0.568316831683168,0.0102040816326531
"3670",0.0152799795118784,0.00302200396638021,0.00613496932515337,0.00397129519960984,0.00234217083943831,0,0.357142857142857,0,0.0020910780669145,0.00733256597177815,0.00610626370230861,0.0155042070644514,0.568316831683168,0.0102040816326531
"3671",0.0152032979522798,0.00459596436553656,0.00204498977505112,0.00661882533268306,0.00266301615990931,0.000848896434634975,0.285714285714286,0.00158227848101266,0.00267193308550186,0.00823634735899731,0.00771007754219208,0.0155042070644514,0.568316831683168,0.0102040816326531
"3672",0.0154809894253896,0.00616992476469292,0.00408997955010225,0.00877865254650596,0.00291969241628611,0,0.142857142857143,0.00118670886075949,0.00377555762081784,0.0109988489576672,0.0112708385445022,0.0155042070644514,0.568316831683168,0.0102040816326531
"3673",0.0155187098042213,0.00516259010923285,0.00204498977505112,0.00752455932557653,0.00334748617691411,0.000848896434634975,0.0714285714285714,0.00276898734177215,0.00278810408921933,0.0117150530758409,0.0109471329988376,0.0155042070644514,0.568316831683168,0.0102040816326531
