"","NameCity","Population","Robbery","Burglary","Years","Arson","Violent","Murder","Rape","Assault","PropertyCrime","Theft","SQmiles"
"2013","Farmersville",9647,11,65,2005,1,42,1,1,29,340,219,2.26
"2014","Farmersville",10752,5,46,2014,1,52,2,0,45,165,81,2.26
"2015","Farmersville",10760,6,32,2017,2,34,0,2,26,172,105,2.26
"2016","Farmersville",10214,11,59,2009,1,97,0,2,84,196,102,2.26
"2017","Farmersville",10219,9,68,2007,6,55,0,0,46,243,129,2.26
"2018","Farmersville",10786,15,104,2013,2,47,0,1,31,258,119,2.26
"2019","Farmersville",10712,4,79,2011,2,37,1,0,32,247,134,2.26
"2020","Farmersville",10812,3,31,2016,1,30,0,0,27,169,103,2.26
"2021","Farmersville",10781,5,24,2019,3,35,0,0,30,190,138,2.26
"2022","Farmersville",10007,12,37,2006,0,52,1,0,39,242,146,2.26
"2023","Farmersville",10211,7,54,2010,1,68,3,1,57,207,129,2.26
"2024","Farmersville",10170,13,84,2008,2,66,0,0,53,258,127,2.26
"2025","Farmersville",10835,10,41,2015,0,32,0,1,21,162,99,2.26
"2026","Farmersville",10860,4,65,2012,0,34,1,1,28,227,129,2.26
"2027","Farmersville",10806,8,48,2018,4,45,3,1,33,190,116,2.26
"2028","Ferndale",1360,0,8,2014,0,3,0,0,3,17,9,1.03
"2029","Ferndale",1387,0,6,2011,0,4,0,0,4,8,2,1.03
"2030","Ferndale",1383,0,3,2010,0,1,0,0,1,13,10,1.03
"2031","Ferndale",1363,0,2,2019,0,4,0,0,4,24,17,1.03
"2032","Ferndale",1364,0,10,2013,0,4,0,0,4,26,15,1.03
"2033","Ferndale",1384,0,1,2009,0,0,0,0,0,7,5,1.03
"2034","Ferndale",1398,0,5,2007,0,1,0,0,1,18,12,1.03
"2035","Ferndale",1415,0,12,2005,3,0,0,0,0,22,10,1.03
"2036","Ferndale",1372,0,1,2017,0,2,0,1,1,15,12,1.03
"2037","Ferndale",1391,0,6,2008,0,3,0,0,3,17,10,1.03
"2038","Ferndale",1362,0,4,2015,0,1,0,0,1,12,7,1.03
"2039","Ferndale",1407,0,4,2006,0,0,0,0,0,22,18,1.03
"2040","Ferndale",1385,0,4,2012,0,3,0,0,3,17,12,1.03
"2041","Ferndale",1368,1,7,2016,0,7,0,1,5,25,16,1.03
"2042","Ferndale",1373,0,8,2018,0,6,0,1,5,20,12,1.03
"2043","Fillmore",15928,7,27,2018,1,39,1,7,24,135,94,3.36
"2044","Fillmore",15066,14,72,2005,6,63,0,0,49,332,239,3.36
"2045","Fillmore",15194,7,54,2008,3,34,0,1,26,271,190,3.36
"2046","Fillmore",15206,4,26,2013,7,26,0,1,21,152,106,3.36
"2047","Fillmore",15178,17,35,2011,2,32,0,2,13,230,164,3.36
"2048","Fillmore",15298,4,27,2012,0,24,2,0,18,198,148,3.36
"2049","Fillmore",15519,6,40,2015,5,82,1,10,65,142,80,3.36
"2050","Fillmore",15363,5,51,2010,4,38,2,2,29,277,206,3.36
"2051","Fillmore",15206,12,51,2009,0,32,0,2,18,235,171,3.36
"2052","Fillmore",15911,3,24,2019,4,20,0,5,12,123,89,3.36
"2053","Fillmore",15219,8,51,2007,3,52,1,1,42,306,235,3.36
"2054","Fillmore",15029,6,56,2006,6,61,0,2,53,330,235,3.36
"2055","Fillmore",15653,5,20,2016,10,42,0,4,33,100,69,3.36
"2056","Fillmore",15311,3,31,2014,3,46,0,1,42,122,75,3.36
"2057","Fillmore",15708,5,24,2017,5,30,0,6,19,119,83,3.36
"2058","Firebaugh",7036,1,28,2007,0,13,0,0,12,213,153,3.46
"2059","Firebaugh",8484,3,37,2016,3,13,0,7,3,111,57,3.46
"2060","Firebaugh",6983,0,15,2005,0,15,0,1,14,257,227,3.46
"2061","Firebaugh",7079,2,53,2010,1,21,0,0,19,176,88,3.46
"2062","Firebaugh",6950,2,18,2008,0,12,0,1,9,158,120,3.46
"2063","Firebaugh",7638,4,52,2011,0,12,0,0,8,131,62,3.46
"2064","Firebaugh",7064,0,23,2006,0,9,0,1,8,240,185,3.46
"2065","Firebaugh",8438,5,23,2018,0,45,0,4,36,111,66,3.46
"2066","Firebaugh",7032,6,33,2009,0,19,0,2,11,210,152,3.46
"2067","Firebaugh",8433,2,15,2019,0,11,0,2,7,103,51,3.46
"2068","Firebaugh",8436,2,14,2017,4,27,0,3,22,96,64,3.46
"2069","Firebaugh",8238,2,79,2014,6,75,0,13,60,299,157,3.46
"2070","Firebaugh",8484,1,23,2015,1,53,0,15,37,97,64,3.46
"2071","Firebaugh",8062,3,18,2013,3,70,0,6,61,49,28,3.46
"2072","Firebaugh",7724,5,58,2012,1,29,0,1,23,141,60,3.46
"2073","Folsom",73052,33,316,2011,15,84,1,15,35,1510,1116,21.95
"2074","Folsom",76183,15,210,2015,6,71,1,15,40,1185,899,21.95
"2075","Folsom",73782,35,240,2013,10,98,0,7,56,1336,1024,21.95
"2076","Folsom",69523,29,244,2008,19,96,0,13,54,1546,1219,21.95
"2077","Folsom",73329,23,244,2014,5,79,1,8,47,1305,996,21.95
"2078","Folsom",78155,21,257,2017,15,64,0,21,22,1229,847,21.95
"2079","Folsom",73678,24,235,2012,13,85,0,7,54,1277,963,21.95
"2080","Folsom",78916,29,245,2018,8,85,1,20,35,1245,918,21.95
"2081","Folsom",77245,34,264,2016,5,76,0,9,33,1384,1006,21.95
"2082","Folsom",69497,32,262,2010,22,105,0,9,64,1484,1159,21.95
"2083","Folsom",64385,18,305,2005,19,89,0,11,60,1716,1238,21.95
"2084","Folsom",68320,27,329,2007,13,98,2,8,61,1594,1146,21.95
"2085","Folsom",66202,36,286,2006,22,97,0,11,50,1639,1189,21.95
"2086","Folsom",69728,28,272,2009,27,108,2,13,65,1504,1164,21.95
"2087","Folsom",79927,29,278,2019,3,82,0,12,41,1484,1127,21.95
"2088","Fontana",159769,232,782,2005,20,734,10,50,442,3681,1496,42.43
"2089","Fontana",203427,202,872,2013,9,725,10,33,480,4088,2217,42.43
"2090","Fontana",213964,195,542,2018,10,709,8,63,443,3218,1773,42.43
"2091","Fontana",198374,241,1041,2011,9,720,5,39,435,4235,2411,42.43
"2092","Fontana",192595,240,804,2010,13,759,6,37,476,3681,2130,42.43
"2093","Fontana",165336,254,779,2006,12,863,5,40,564,3309,1375,42.43
"2094","Fontana",215883,206,483,2019,9,739,6,83,444,3094,1846,42.43
"2095","Fontana",190303,299,1060,2009,10,859,6,46,508,4391,2430,42.43
"2096","Fontana",200874,291,1099,2012,12,850,5,31,523,4494,2389,42.43
"2097","Fontana",209531,218,697,2016,17,870,14,69,569,4396,2550,42.43
"2098","Fontana",176490,292,936,2007,13,896,8,43,553,4152,2067,42.43
"2099","Fontana",204532,173,686,2014,13,710,2,39,496,3710,2191,42.43
"2100","Fontana",206982,213,764,2015,12,804,3,46,542,4269,2474,42.43
"2101","Fontana",189253,282,1006,2008,25,868,12,49,525,4471,2239,42.43
"2102","Fontana",211782,206,563,2017,13,714,9,62,437,3736,2292,42.43
"2103","Fort Bragg",7317,6,34,2018,7,31,0,7,18,314,266,2.75
"2104","Fort Bragg",7317,1,95,2012,2,34,1,3,29,367,261,2.75
"2105","Fort Bragg",6875,5,93,2006,4,40,0,3,32,459,348,2.75
"2106","Fort Bragg",7366,7,38,2019,1,32,0,5,20,316,262,2.75
"2107","Fort Bragg",7292,3,55,2016,1,42,1,4,34,326,261,2.75
"2108","Fort Bragg",7289,2,59,2017,1,47,1,7,37,341,262,2.75
"2109","Fort Bragg",6550,4,65,2010,2,44,1,4,35,232,156,2.75
"2110","Fort Bragg",6599,5,61,2008,3,41,0,2,34,276,204,2.75
"2111","Fort Bragg",7245,4,51,2014,1,27,1,0,22,256,188,2.75
"2112","Fort Bragg",6581,1,50,2009,3,50,0,2,47,201,143,2.75
"2113","Fort Bragg",6780,3,66,2007,4,42,0,4,35,297,212,2.75
"2114","Fort Bragg",7359,5,78,2011,3,41,0,1,35,311,223,2.75
"2115","Fort Bragg",7310,4,30,2015,3,33,0,3,26,257,210,2.75
"2116","Fort Bragg",7245,2,94,2013,4,53,0,1,50,391,282,2.75
"2117","Fort Bragg",6924,2,92,2005,5,44,0,3,39,347,245,2.75
"2118","Fort Jones",659,0,2,2007,0,1,0,0,1,11,8,0.6
"2119","Fort Jones",644,0,6,2008,0,4,0,0,4,12,6,0.6
"2120","Fort Jones",646,0,6,2010,1,1,0,0,1,16,10,0.6
"2121","Fort Jones",680,0,6,2015,0,2,0,1,1,11,5,0.6
"2122","Fort Jones",823,0,5,2013,0,1,0,0,1,9,4,0.6
"2123","Fort Jones",690,0,12,2019,0,2,0,1,1,34,21,0.6
"2124","Fort Jones",684,0,2,2016,0,1,0,0,1,10,4,0.6
"2125","Fort Jones",841,0,6,2012,0,0,0,0,0,14,7,0.6
"2126","Fort Jones",690,0,3,2018,0,7,0,0,7,10,4,0.6
"2127","Fort Jones",669,0,7,2005,0,2,0,0,2,15,7,0.6
"2128","Fort Jones",849,1,4,2011,0,4,0,0,3,15,11,0.6
"2129","Fort Jones",684,0,3,2017,0,2,0,0,2,7,4,0.6
"2130","Fort Jones",681,0,5,2014,0,0,0,0,0,16,8,0.6
"2131","Fort Jones",646,0,5,2009,1,1,0,0,1,12,7,0.6
"2132","Fort Jones",675,0,2,2006,0,2,0,1,1,9,5,0.6
"2133","Fortuna",12154,15,101,2017,4,49,0,5,29,519,374,4.85
"2134","Fortuna",12050,8,74,2012,4,46,0,7,31,442,339,4.85
"2135","Fortuna",12013,8,59,2016,6,60,2,5,45,458,368,4.85
"2136","Fortuna",12066,6,76,2011,4,56,0,11,39,381,280,4.85
"2137","Fortuna",11255,6,74,2006,7,23,0,7,10,447,340,4.85
"2138","Fortuna",11803,4,85,2013,2,41,0,2,35,429,321,4.85
"2139","Fortuna",11876,5,89,2015,5,36,0,4,27,571,445,4.85
"2140","Fortuna",11068,2,95,2005,4,21,0,7,12,453,316,4.85
"2141","Fortuna",12317,9,50,2019,7,28,0,2,17,317,231,4.85
"2142","Fortuna",11434,4,87,2010,7,40,0,4,32,438,324,4.85
"2143","Fortuna",12228,9,61,2018,6,46,0,3,34,352,257,4.85
"2144","Fortuna",11424,6,56,2009,3,58,0,5,47,345,264,4.85
"2145","Fortuna",11752,4,73,2014,7,33,0,9,20,496,402,4.85
"2146","Fortuna",11388,3,94,2008,5,23,0,7,13,443,321,4.85
"2147","Fortuna",11312,4,41,2007,4,24,1,8,11,377,307,4.85
"2148","Foster City",29123,4,129,2009,6,11,0,2,5,495,333,3.76
"2149","Foster City",29283,2,103,2010,1,24,0,1,21,416,273,3.76
"2150","Foster City",29039,7,80,2005,5,29,0,0,22,421,308,3.76
"2151","Foster City",32652,3,69,2013,4,15,0,2,10,305,216,3.76
"2152","Foster City",30926,2,107,2011,8,26,1,1,22,395,255,3.76
"2153","Foster City",33313,2,80,2015,0,20,1,1,16,302,197,3.76
"2154","Foster City",34808,4,53,2017,4,43,0,10,29,349,272,3.76
"2155","Foster City",34624,8,63,2019,2,39,0,10,21,425,341,3.76
"2156","Foster City",28958,5,65,2007,4,22,0,2,15,481,375,3.76
"2157","Foster City",32836,2,81,2014,2,14,0,3,9,366,248,3.76
"2158","Foster City",29015,8,68,2006,2,30,1,4,17,437,332,3.76
"2159","Foster City",31230,3,83,2012,1,18,0,0,15,345,239,3.76
"2160","Foster City",28927,3,62,2008,4,17,0,1,13,415,326,3.76
"2161","Foster City",34081,5,60,2016,2,32,0,10,17,343,261,3.76
"2162","Foster City",34993,5,59,2018,3,35,0,6,24,376,300,3.76
"2163","Fountain Valley",56704,28,238,2017,3,68,0,3,37,1581,1199,9.02
"2164","Fountain Valley",56726,30,303,2005,10,72,1,6,35,1383,884,9.02
"2165","Fountain Valley",56674,17,299,2012,4,106,1,7,81,1469,1063,9.02
"2166","Fountain Valley",55963,14,273,2011,1,79,1,8,56,1279,941,9.02
"2167","Fountain Valley",56433,21,194,2018,1,52,0,1,30,1496,1185,9.02
"2168","Fountain Valley",57291,21,246,2016,3,63,0,0,42,1443,1072,9.02
"2169","Fountain Valley",55524,36,276,2008,9,104,0,2,66,1376,1006,9.02
"2170","Fountain Valley",55973,40,328,2007,5,111,0,8,63,1443,991,9.02
"2171","Fountain Valley",57024,21,196,2014,1,86,0,0,65,1023,759,9.02
"2172","Fountain Valley",55858,23,163,2019,7,53,0,5,25,1163,914,9.02
"2173","Fountain Valley",57392,24,268,2015,1,66,1,2,39,1517,1120,9.02
"2174","Fountain Valley",55570,33,237,2009,6,116,0,4,79,1170,873,9.02
"2175","Fountain Valley",55879,28,266,2010,9,103,3,5,67,1292,951,9.02
"2176","Fountain Valley",56446,36,309,2006,6,96,0,4,56,1375,942,9.02
"2177","Fountain Valley",56805,20,262,2013,5,92,0,9,63,1170,835,9.02
"2178","Fowler",4568,6,34,2005,0,28,0,1,21,259,183,2.53
"2179","Fowler",6904,5,42,2019,0,29,1,2,21,104,43,2.53
"2180","Fowler",6032,4,55,2014,2,49,0,3,42,158,79,2.53
"2181","Fowler",5698,0,44,2012,4,48,0,0,48,213,135,2.53
"2182","Fowler",4755,2,36,2006,0,21,0,0,19,256,174,2.53
"2183","Fowler",5769,4,25,2010,0,25,0,1,20,130,71,2.53
"2184","Fowler",6475,0,48,2017,1,22,0,4,18,101,35,2.53
"2185","Fowler",6144,10,46,2015,4,46,0,2,34,135,59,2.53
"2186","Fowler",5635,2,43,2011,2,45,0,1,42,178,106,2.53
"2187","Fowler",6038,2,29,2013,2,37,0,3,32,166,96,2.53
"2188","Fowler",6627,6,52,2018,0,22,0,1,15,107,46,2.53
"2189","Fowler",5769,1,39,2009,0,8,0,1,6,145,81,2.53
"2190","Fowler",5236,0,31,2007,1,9,0,0,9,219,141,2.53
"2191","Fowler",6397,4,36,2016,0,35,0,3,28,116,55,2.53
"2192","Fowler",5467,1,30,2008,0,8,0,0,7,163,94,2.53
"2193","Fremont",240887,159,547,2019,17,400,1,36,204,4523,3408,77.46
"2194","Fremont",203717,188,1009,2005,20,521,1,40,292,4803,3035,77.46
"2195","Fremont",236368,187,673,2017,26,431,2,68,174,5083,3545,77.46
"2196","Fremont",200964,232,1097,2008,26,575,2,37,304,4893,3099,77.46
"2197","Fremont",235881,184,923,2016,21,420,0,59,177,4715,2997,77.46
"2198","Fremont",218927,132,1176,2012,16,306,2,14,158,4259,2502,77.46
"2199","Fremont",205477,189,1167,2010,22,488,3,40,256,4414,2757,77.46
"2200","Fremont",238024,216,720,2018,22,502,3,55,228,4687,3284,77.46
"2201","Fremont",227575,119,899,2014,14,284,1,20,144,3910,2417,77.46
"2202","Fremont",201318,232,1292,2007,18,606,5,35,334,5173,3108,77.46
"2203","Fremont",202273,256,1325,2006,27,569,6,29,278,5298,3113,77.46
"2204","Fremont",202714,217,1190,2009,19,490,2,34,237,4978,3237,77.46
"2205","Fremont",232427,151,913,2015,14,337,2,49,135,4371,2755,77.46
"2206","Fremont",216606,156,1206,2011,19,384,2,35,191,3952,2303,77.46
"2207","Fremont",224475,136,944,2013,21,273,1,25,111,4097,2484,77.46
"2222","Fullerton",133983,172,764,2006,25,469,2,47,248,4337,2962,22.35
"2223","Fullerton",136750,104,643,2011,11,306,2,25,175,3550,2548,22.35
"2224","Fullerton",141132,107,329,2018,16,332,3,66,156,3660,2856,22.35
"2225","Fullerton",141637,98,293,2017,30,293,1,63,131,3952,3273,22.35
"2226","Fullerton",132478,189,779,2009,16,526,2,44,291,3824,2684,22.35
"2227","Fullerton",132776,145,816,2008,17,410,2,36,227,4143,2935,22.35
"2228","Fullerton",133139,145,680,2010,22,425,3,26,251,3847,2825,22.35
"2229","Fullerton",139676,107,627,2013,27,372,0,29,236,3859,2873,22.35
"2230","Fullerton",140771,110,468,2015,15,389,0,66,213,3893,2958,22.35
"2231","Fullerton",134325,149,805,2005,44,390,0,37,204,4584,3152,22.35
"2232","Fullerton",133855,186,883,2007,21,467,5,41,235,4128,2731,22.35
"2233","Fullerton",140194,108,318,2019,13,373,2,80,183,3157,2479,22.35
"2234","Fullerton",141968,94,456,2016,14,341,5,55,187,3599,2740,22.35
"2235","Fullerton",138455,137,742,2012,12,452,0,31,284,3937,2872,22.35
"2236","Fullerton",139895,101,521,2014,25,339,0,55,183,3206,2380,22.35
"2237","Galt",25638,11,120,2016,7,76,0,8,57,579,404,5.93
"2238","Galt",24671,11,162,2014,11,70,0,11,48,574,362,5.93
"2239","Galt",24503,11,150,2008,9,49,0,3,35,699,476,5.93
"2240","Galt",26796,15,71,2019,7,77,0,10,52,449,340,5.93
"2241","Galt",26548,21,66,2018,6,96,0,11,64,462,347,5.93
"2242","Galt",24554,14,186,2009,6,58,2,8,34,632,357,5.93
"2243","Galt",23117,22,324,2005,6,83,1,7,53,930,446,5.93
"2244","Galt",23382,14,270,2006,7,66,3,5,44,805,398,5.93
"2245","Galt",25106,11,94,2015,5,70,1,13,45,606,461,5.93
"2246","Galt",24163,7,148,2012,11,59,1,2,49,470,267,5.93
"2247","Galt",24553,15,190,2013,4,63,2,7,39,517,263,5.93
"2248","Galt",24517,7,131,2010,6,50,0,5,38,467,300,5.93
"2249","Galt",25971,15,74,2017,6,91,0,4,72,595,451,5.93
"2250","Galt",23925,25,111,2011,9,44,0,1,18,421,266,5.93
"2251","Galt",23967,26,202,2007,7,94,0,12,56,888,567,5.93
"2252","Garden Grove",165629,248,828,2008,28,609,3,20,338,3848,2454,17.94
"2253","Garden Grove",166287,184,810,2010,13,539,3,22,330,3590,2318,17.94
"2254","Garden Grove",166414,262,866,2007,34,645,8,35,340,4152,2638,17.94
"2255","Garden Grove",175079,135,761,2012,21,439,1,16,287,4017,2655,17.94
"2256","Garden Grove",175469,137,637,2013,29,455,5,16,297,3397,2221,17.94
"2257","Garden Grove",174661,163,613,2018,15,507,4,54,286,4040,2815,17.94
"2258","Garden Grove",167571,247,715,2006,33,695,9,29,410,4165,2665,17.94
"2259","Garden Grove",165837,167,687,2009,21,541,6,34,334,3306,2145,17.94
"2260","Garden Grove",176106,124,646,2014,24,406,5,17,260,3098,1976,17.94
"2261","Garden Grove",176041,155,885,2015,25,504,4,41,304,4433,2899,17.94
"2262","Garden Grove",176230,186,861,2016,9,545,4,38,317,4322,2789,17.94
"2263","Garden Grove",172832,185,627,2019,17,505,6,54,260,3909,2778,17.94
"2264","Garden Grove",175466,220,840,2017,22,602,5,22,355,4348,2851,17.94
"2265","Garden Grove",172892,171,717,2011,17,449,2,19,257,3387,2242,17.94
"2266","Garden Grove",168458,229,803,2005,56,745,6,22,488,4505,2591,17.94
"2267","Gardena",58623,216,390,2009,7,381,6,11,148,1546,830,5.83
"2268","Gardena",60770,160,355,2016,7,338,3,24,151,1482,772,5.83
"2269","Gardena",60430,290,407,2006,8,506,8,13,195,1515,616,5.83
"2270","Gardena",59833,131,236,2019,6,324,3,20,170,1202,658,5.83
"2271","Gardena",59802,167,297,2012,7,287,0,13,107,1321,716,5.83
"2272","Gardena",59951,287,309,2007,9,448,5,8,148,1428,703,5.83
"2273","Gardena",58814,229,306,2008,8,369,3,11,126,1567,879,5.83
"2274","Gardena",60249,218,353,2017,9,393,4,16,155,1393,678,5.83
"2275","Gardena",59703,144,298,2013,7,245,0,16,85,1331,726,5.83
"2276","Gardena",60782,149,319,2015,9,301,6,24,122,1519,841,5.83
"2277","Gardena",60233,164,335,2014,8,276,1,10,101,1389,785,5.83
"2278","Gardena",60124,295,453,2005,5,496,3,16,182,1594,715,5.83
"2279","Gardena",59521,139,395,2011,4,281,2,11,129,1453,789,5.83
"2280","Gardena",58358,202,271,2010,9,347,2,9,134,1446,835,5.83
"2281","Gardena",60423,160,289,2018,8,326,7,16,143,1306,702,5.83
"2282","Gilroy",51108,78,237,2010,21,205,1,14,112,1555,1126,16.15
"2283","Gilroy",46130,67,273,2006,37,233,1,12,153,2061,1485,16.15
"2284","Gilroy",51240,51,222,2013,10,180,3,15,111,1740,1283,16.15
"2285","Gilroy",56163,81,213,2017,8,208,1,32,94,1648,1144,16.15
"2286","Gilroy",49395,65,207,2011,7,204,1,8,130,1382,1006,16.15
"2287","Gilroy",49343,74,289,2007,4,251,1,12,164,2016,1431,16.15
"2288","Gilroy",50946,59,280,2009,8,177,1,4,113,1562,1097,16.15
"2289","Gilroy",52415,60,236,2014,2,197,2,19,116,1486,1023,16.15
"2290","Gilroy",60106,69,186,2019,23,251,5,37,140,1479,1034,16.15
"2291","Gilroy",59033,75,188,2018,7,209,0,37,97,1609,1040,16.15
"2292","Gilroy",50136,86,258,2008,24,237,3,13,135,1561,1113,16.15
"2293","Gilroy",50042,68,339,2012,7,159,3,7,81,1788,1217,16.15
"2294","Gilroy",54130,57,255,2016,19,182,0,30,95,1742,1132,16.15
"2295","Gilroy",44651,67,246,2005,13,203,0,13,123,1735,1309,16.15
"2296","Gilroy",53467,48,262,2015,16,192,2,31,111,1777,1228,16.15
"2297","Glendale",202381,127,498,2017,13,274,3,32,112,3118,2303,30.45
"2298","Glendale",194902,108,516,2012,13,233,0,6,119,3043,2218,30.45
"2299","Glendale",193973,108,623,2011,5,258,0,14,136,3452,2506,30.45
"2300","Glendale",195366,75,563,2013,5,181,1,8,97,3198,2384,30.45
"2301","Glendale",202601,93,480,2019,13,231,5,16,117,3305,2562,30.45
"2302","Glendale",197182,151,708,2008,2,351,3,21,176,4105,2891,30.45
"2303","Glendale",202298,75,530,2015,6,195,5,17,98,3513,2630,30.45
"2304","Glendale",197079,67,511,2014,16,186,0,9,110,3073,2294,30.45
"2305","Glendale",202903,84,596,2016,5,227,1,38,104,3450,2491,30.45
"2306","Glendale",204724,77,454,2018,11,202,1,24,100,3110,2390,30.45
"2307","Glendale",200049,166,611,2007,12,375,2,12,195,3667,2533,30.45
"2308","Glendale",197384,126,635,2009,12,302,3,15,158,3755,2723,30.45
"2309","Glendale",201867,167,672,2006,14,368,2,14,185,3935,2685,30.45
"2310","Glendale",196877,119,642,2010,12,277,0,17,141,3717,2747,30.45
"2311","Glendale",202663,136,723,2005,29,350,19,14,181,3790,2453,30.45
"2312","Glendora",50662,35,185,2011,2,65,0,7,23,1309,1068,19.39
"2313","Glendora",51227,24,183,2005,8,56,0,5,27,1265,954,19.39
"2314","Glendora",49400,28,178,2009,1,58,1,7,22,1279,1026,19.39
"2315","Glendora",52133,33,248,2017,3,129,0,15,81,1533,1180,19.39
"2316","Glendora",49738,27,236,2008,4,68,1,3,37,1421,1085,19.39
"2317","Glendora",52211,38,187,2019,6,155,1,21,95,1501,1241,19.39
"2318","Glendora",50995,22,205,2006,19,73,3,2,46,1438,1110,19.39
"2319","Glendora",52380,16,253,2016,11,70,0,4,50,1361,1036,19.39
"2320","Glendora",51753,25,183,2015,4,55,0,6,24,1336,1093,19.39
"2321","Glendora",50495,32,218,2007,16,83,1,9,41,1494,1173,19.39
"2322","Glendora",50903,27,202,2012,7,59,0,8,24,1293,1018,19.39
"2323","Glendora",49720,24,228,2010,9,62,0,9,29,1249,946,19.39
"2324","Glendora",51292,14,176,2014,7,66,1,11,40,1241,984,19.39
"2325","Glendora",52727,26,222,2018,5,122,0,23,73,1523,1179,19.39
"2326","Glendora",50893,30,173,2013,6,65,2,7,26,1340,1096,19.39
"2327","Goleta",29551,6,103,2008,1,24,0,2,16,386,263,7.9
"2328","Goleta",31000,18,101,2017,3,51,1,3,29,451,318,7.9
"2329","Goleta",29605,11,121,2010,1,57,0,5,41,407,277,7.9
"2330","Goleta",28368,12,141,2005,2,43,0,7,24,486,325,7.9
"2331","Goleta",29471,10,121,2009,5,51,0,1,40,409,280,7.9
"2332","Goleta",29631,11,118,2006,2,40,7,1,21,400,259,7.9
"2333","Goleta",31145,8,92,2016,1,37,0,8,21,484,364,7.9
"2334","Goleta",30401,9,137,2013,1,43,0,7,27,451,301,7.9
"2335","Goleta",31011,12,110,2015,2,47,0,9,26,449,305,7.9
"2336","Goleta",30239,8,98,2011,1,40,0,4,28,383,268,7.9
"2337","Goleta",30930,6,114,2019,0,40,0,2,32,509,355,7.9
"2338","Goleta",30669,1,121,2014,3,35,0,3,31,422,283,7.9
"2339","Goleta",29243,13,89,2007,0,53,0,4,36,377,255,7.9
"2340","Goleta",31284,10,75,2018,0,42,0,4,28,352,233,7.9
"2341","Goleta",30384,8,129,2012,0,50,0,4,38,523,368,7.9
"2342","Gonzales",8637,7,48,2009,0,34,0,1,26,168,101,1.92
"2343","Gonzales",8283,8,31,2011,4,23,0,1,14,121,61,1.92
"2344","Gonzales",8508,4,17,2017,0,10,0,2,4,64,36,1.92
"2345","Gonzales",8428,7,35,2013,2,24,0,2,15,109,55,1.92
"2346","Gonzales",8538,11,89,2005,3,40,0,2,27,260,130,1.92
"2347","Gonzales",8575,9,130,2006,2,46,0,0,37,318,146,1.92
"2348","Gonzales",8795,9,86,2007,0,38,0,1,28,289,159,1.92
"2349","Gonzales",8404,15,40,2012,0,36,0,1,20,102,51,1.92
"2350","Gonzales",8830,6,44,2010,0,35,1,0,28,153,93,1.92
"2351","Gonzales",8681,6,32,2008,0,29,0,3,20,131,87,1.92
"2352","Gonzales",8521,4,11,2018,0,11,0,1,6,74,30,1.92
"2353","Gonzales",8533,9,18,2016,0,35,1,0,25,101,54,1.92
"2354","Gonzales",8507,4,32,2015,0,39,0,2,33,121,56,1.92
"2355","Gonzales",8459,3,27,2014,1,37,0,2,32,86,29,1.92
"2356","Gonzales",8408,4,12,2019,1,17,0,1,12,73,40,1.92
"2357","Grand Terrace",12182,4,77,2011,0,17,0,1,12,238,127,3.5
"2358","Grand Terrace",12339,5,74,2008,3,28,1,2,20,264,138,3.5
"2359","Grand Terrace",12334,2,73,2007,5,22,0,2,18,242,125,3.5
"2360","Grand Terrace",12453,5,67,2006,3,22,0,1,16,241,101,3.5
"2361","Grand Terrace",12266,11,61,2009,7,24,1,0,12,230,129,3.5
"2362","Grand Terrace",12405,7,53,2014,2,18,0,1,10,248,146,3.5
"2363","Grand Terrace",12545,8,75,2016,0,21,0,3,10,281,161,3.5
"2364","Grand Terrace",12431,9,103,2005,1,20,0,3,8,371,216,3.5
"2365","Grand Terrace",12651,8,55,2019,4,37,1,4,24,237,149,3.5
"2366","Grand Terrace",12584,9,83,2017,0,32,0,8,15,283,169,3.5
"2367","Grand Terrace",12333,8,105,2012,0,29,1,1,19,285,138,3.5
"2368","Grand Terrace",12672,17,55,2018,0,37,0,6,14,254,166,3.5
"2369","Grand Terrace",12233,6,83,2010,2,20,0,1,13,278,157,3.5
"2370","Grand Terrace",12364,16,77,2013,2,38,0,1,21,279,143,3.5
"2371","Grand Terrace",12502,13,74,2015,2,27,1,1,12,276,150,3.5
"2372","Grass Valley",12345,9,71,2008,1,58,0,6,43,453,350,4.74
"2373","Grass Valley",12919,6,76,2019,1,73,3,0,64,463,326,4.74
"2374","Grass Valley",13011,13,77,2011,3,64,0,7,44,453,339,4.74
"2375","Grass Valley",12561,6,78,2006,4,82,0,4,72,391,275,4.74
"2376","Grass Valley",12947,9,125,2017,3,76,2,0,65,750,515,4.74
"2377","Grass Valley",12330,15,111,2010,3,111,0,8,88,500,370,4.74
"2378","Grass Valley",12066,12,82,2005,4,72,0,2,58,433,300,4.74
"2379","Grass Valley",12777,9,130,2014,5,109,0,5,95,676,498,4.74
"2380","Grass Valley",12883,9,123,2015,5,115,0,3,103,667,484,4.74
"2381","Grass Valley",13004,14,81,2018,1,70,0,1,55,517,386,4.74
"2382","Grass Valley",12271,7,80,2009,3,73,0,9,57,467,360,4.74
"2383","Grass Valley",12961,7,120,2016,3,96,0,1,88,708,521,4.74
"2384","Grass Valley",12959,8,136,2012,9,65,0,5,52,639,452,4.74
"2385","Grass Valley",12792,10,131,2013,5,115,0,2,103,751,551,4.74
"2386","Grass Valley",12525,6,72,2007,0,66,1,3,56,368,270,4.74
